2.346105518671234239e-03,5.434892046712131754e-03,2.019205299604139719e-03,8.452549254084925148e-03,4.286335537630628877e-03,1.514257213763324722e-03,9.326947564541859803e-03,2.850775110232675255e-03,5.770997123646517436e-03,1.214829758266696780e-03,1.026611335349213432e-03,7.479205760846676515e-03,7.622909785973457086e-03,5.519451442140879335e-03,9.202793639599873843e-03,7.107256468692490798e-04,7.366464665382166767e-04,3.157209254207071531e-04,3.990319105504629323e-03,5.139116718614300224e-04,5.318886387900411544e-03,8.450323960434743056e-03,9.186770100932009631e-03,1.541846570971072759e-04,7.333995196293543323e-03,1.096891732975846561e-04,8.874886324724814979e-03,1.644308448230913464e-03,3.514549221753339274e-03,1.741361205512542611e-03,7.116157846958942775e-03,9.269539817086188890e-03,4.618645948213258128e-03,2.003513801674863381e-03,5.276519712696055298e-03,2.392914974065141372e-03,7.315399662155208475e-03,8.736108166442062631e-03,5.900544221152015292e-04,8.533988466703466835e-03
9.767039506113218538e-04,4.961361583407501198e-03,6.006337705890116806e-03,6.000608509746933189e-03,1.052906347839543998e-03,2.122738567729026866e-03,1.513783062378859609e-04,3.496826316397569790e-03,5.831398863168096684e-03,6.284588005443067678e-03,6.000559017252971332e-04,5.796966697854741626e-03,6.365736239565434208e-04,4.277738548012804086e-03,5.251241684561303719e-03,9.198552500723208153e-03,7.898040066991229890e-04,2.012601475093712781e-03,8.278744194726376723e-03,2.527045632526656385e-03,9.015432702748122154e-03,4.033776276552072243e-03,7.159563987660245987e-03,9.909660737825891352e-03,4.101671671955534927e-03,7.988811742296885593e-03,6.485307295231158148e-03,9.236897207037467888e-03,8.229651539468512550e-03,5.172315627797269277e-03,5.511197257206596097e-03,2.809652940756668577e-04,7.065326075248927994e-03,9.706335237692508000e-03,6.506637410499525875e-03,2.075160791501174870e-03,2.524521108309584014e-03,2.248307699839636933e-03,7.130998039537306092e-03,6.245499738095798732e-03
6.200699260145251315e-03,4.389085635059559662e-03,8.052355957739003312e-03,2.869172724250452708e-03,3.009735989107745723e-03,1.217743743418292501e-03,1.717599584117895971e-03,9.981357713938732949e-04,2.903576502962058447e-03,1.916195331343435422e-03,7.367831490788065603e-03,8.034726235984607570e-03,7.472036636586113292e-03,2.505926493061967457e-03,1.412852334235815705e-03,6.969152527757002322e-03,5.909155969823352839e-03,2.485581552453437326e-03,3.386090038156965888e-03,1.803552622976443151e-03,5.872157250510711378e-03,1.347048174498255467e-03,7.644805662903078960e-03,4.496790334162824657e-03,9.858742724245176184e-03,5.884669597242263815e-03,5.487473486186500709e-05,1.130326487446614613e-03,8.380119853581649916e-03,6.763205288313574835e-03,5.578606020432114176e-03,6.312321345258220312e-04,4.568042593679723026e-03,4.548898770206188762e-03,9.201212418578744862e-03,5.855835978528568277e-03,9.005773038657748780e-03,8.286214922397307919e-03,7.113477059267779914e-03,1.699715322329460295e-03
9.290508408760307993e-03,4.847113475066002928e-04,2.017492059236666423e-03,6.524801814395230068e-04,1.241677123928722161e-03,5.963806380542702699e-03,6.789061210082503357e-03,5.942423121939528416e-03,8.779128717997903078e-03,8.485459460324818945e-03,6.400819518922756628e-03,6.286594417651147557e-03,6.404006816711523345e-03,5.005619810863341096e-03,3.539892486680266178e-03,8.194282998530387496e-03,5.269649828976956905e-03,9.491863239547281006e-03,2.513038495723755872e-03,2.661187228408632907e-03,3.076444662960682672e-03,3.285971282270772238e-03,2.031322519586718171e-03,4.897979635962468672e-03,7.909616893550510883e-03,2.039008694297179134e-04,5.741472475878992530e-03,6.457883485684792930e-03,7.657618870746198819e-03,2.996653060654002384e-03,8.508165779568938741e-03,1.026747727057302113e-03,6.397511194239101188e-03,5.251779138826112754e-03,4.113150287022537994e-03,7.442787597343557618e-03,6.612122337890869589e-03,9.108066553809917795e-04,1.901946308742340946e-04,5.811131064510316989e-03
9.014425142500476218e-03,-9.658692839833073066e-04,6.500353300472504897e-03,2.281221967805507390e-04,5.130735086253381157e-03,8.502032411836600925e-03,6.425101504342209391e-03,1.006900235356383323e-02,1.416697782450994586e-03,3.619289838046331476e-03,3.322987946856576988e-03,3.999039319908088974e-03,5.880782351430278304e-03,7.322700290513461073e-03,5.155881846774653179e-03,-3.296000362663648996e-05,-1.831941463568820391e-04,8.538345295568711569e-04,1.524617669903240115e-03,8.306820325202867589e-03,6.339908014964553903e-03,7.612445113891078662e-03,6.131712583744747952e-03,4.831653727313096891e-03,9.608359052351203577e-03,9.208118156323844006e-03,1.969777154619676250e-03,5.351019383049761442e-03,7.570889606714662802e-03,7.525813687425884566e-03,8.344694859198518912e-04,8.963514378985142431e-03,4.924779276755266062e-03,8.598860223582320897e-03,2.659839624746927148e-03,9.592702327717243793e-03,5.301562228078097322e-03,7.744187954258702038e-03,6.356206446542314072e-03,7.054058568642296648e-03
6.242877616383193592e-03,6.060318603542795036e-03,6.826759443599456599e-03,4.270510272692549028e-03,1.859913049964090088e-03,1.129690991643217011e-03,7.920919445020185856e-03,5.431567496558167840e-03,8.238244182689561865e-03,6.212844158080803141e-03,3.683208105925492651e-03,7.406370816996153683e-03,3.996997559105030032e-03,5.547106461293814343e-03,1.459554822909005971e-03,9.087978366497776600e-03,2.489592961988360605e-03,7.118583304408932465e-03,4.685190274792999654e-03,3.788582442714604533e-03,7.663964196980349239e-03,7.680498229471971819e-03,4.710306559160089800e-03,5.574433398872948725e-04,8.552418582073756381e-03,3.468132100616698205e-03,8.519246909817101282e-03,6.987261723902044031e-03,1.031494053606935501e-03,5.793642786218307361e-03,5.325194016687826576e-03,5.912497851257541084e-03,4.346392694942476098e-03,1.006487051841589535e-02,5.685385712909493856e-03,6.866846179089810924e-03,1.709622364652744900e-03,7.118711925011751880e-03,6.233800173517513137e-04,6.860413097367064165e-03
5.557233516396525332e-03,5.829550776343437636e-03,6.309461778438813125e-03,3.749054553169501886e-03,2.159259200239621070e-03,7.079965331695929967e-03,3.231204869560152289e-03,3.013005397286084696e-03,1.771113229390772377e-03,7.122692257411565066e-03,2.751566743421883943e-03,9.821055155593188049e-03,4.975452940128195778e-03,2.610633290893877353e-03,6.894632553279703667e-03,9.190248891001244827e-03,2.870915922692568543e-03,2.842826048079868766e-03,1.289119260237727663e-03,8.828122954609784329e-03,7.024003154226697403e-03,9.035725378496282587e-03,9.466684774533698846e-03,7.613714205507905557e-03,2.738819610518005484e-03,6.440058079475362296e-03,2.473112996817832671e-03,2.725428837975776234e-03,4.817539358524300548e-03,7.584579035779828900e-03,3.074636279261496689e-03,9.054926496342905612e-03,5.799794961338587337e-03,4.915980055899315908e-03,9.424731321464473524e-03,3.414528261141685107e-03,4.841099551444500056e-03,8.821832869883382278e-03,1.297193040643560219e-03,2.877509342654397360e-03
3.414961399758410614e-03,3.059862645144312103e-03,8.343121551189469284e-03,6.599786588312219968e-03,8.370958843216083287e-03,7.831891772053263881e-03,4.435835099266371984e-03,8.224342860415978854e-04,7.525326824559356274e-03,1.623528885074353384e-03,6.608259481933935475e-03,4.247859084619880210e-03,2.830137804832415487e-03,9.748414533887578629e-03,3.207743715318587228e-03,5.789847997243338998e-03,6.295970406927372566e-03,4.153350803007627504e-03,5.036981532614610672e-03,1.092748236550936764e-03,4.711484418341120584e-03,1.079253787528885490e-03,7.763639067138828481e-03,9.053924332160850560e-03,4.019352747570442523e-03,2.212808842805380309e-03,6.014063102162589200e-03,9.227656007049811135e-03,1.546048442695039434e-03,7.627425034875070890e-03,5.666026423408809321e-04,2.951917000331636277e-03,7.477662873813756966e-03,5.793759270598748158e-03,2.841724555181163094e-03,8.855227666289744101e-03,7.553682890778811755e-04,3.052686337118165616e-03,5.322567585440775122e-03,9.654008769102294385e-03
2.583029069327962349e-03,6.535182130482015440e-03,6.300210613898917476e-03,1.415042162712938428e-03,6.512714030468521979e-03,5.960101000914898133e-03,7.222971449974223586e-03,3.382936572192300068e-03,6.963071448381310743e-03,5.348690253305703364e-03,1.990196779358289775e-03,6.285306583303371802e-03,9.938486078801577524e-04,8.958561806852871493e-04,5.180242618340370059e-03,4.195062641004157142e-03,7.597745150342806279e-03,3.728519966441905687e-03,5.212268105152684673e-04,4.803254239928850082e-03,6.538426994563715199e-03,2.142415966135426814e-03,1.132001549471840524e-03,8.206515692756969141e-03,3.275280369678336325e-03,1.678728291265391137e-03,4.568114891066549395e-03,6.523546640433229744e-03,7.984423618845760268e-03,8.709070304464666332e-03,3.314142870133921469e-03,1.297142161405365679e-03,9.490308327822381471e-03,1.065797156541487076e-03,3.121773214553869025e-05,1.147380753178918250e-03,3.730148369284972364e-03,1.157633983803780771e-03,6.875703439474333163e-03,8.486677976908617999e-03
1.307715668302595865e-03,9.708294148857904426e-03,8.398441578412522285e-03,5.467911723765970546e-03,6.946081841445488590e-03,7.941323939670077992e-03,1.147153583615471203e-03,8.341773897222929876e-03,4.783971561422790779e-03,6.837920538541267940e-03,8.242219667989016813e-03,4.509152660122959545e-03,5.454080076183021736e-03,1.643285058931913574e-03,5.219327736585788408e-04,2.967081841292910221e-03,2.976047885857852245e-03,4.355608683853305976e-03,6.848642419608252062e-03,3.357990835022306713e-05,8.719334119369559835e-04,5.024399349065811551e-03,8.542709582447995109e-03,3.148419225772819234e-03,7.394267866366773835e-03,6.024168461206485213e-03,9.211650562478391167e-04,4.506812872615927230e-03,1.149057909757604740e-03,3.591192439794135133e-03,7.273435888323210100e-03,3.535164619050208592e-03,3.338014897749820489e-03,6.015937821166807142e-03,2.279135843256249391e-03,2.522453030506025679e-03,6.742832547642740870e-03,7.810781126792743986e-03,7.251778817591223412e-03,5.716305828945287063e-03
1.811615071246919261e-04,6.421534503976224044e-03,3.226366971468014148e-03,4.763871465874829417e-03,8.560197071953944831e-03,9.006268453232890020e-03,8.346609241608824586e-03,4.702998799837035913e-03,2.029983534542485323e-03,9.533573552798433812e-03,3.175563919758172897e-04,8.461361932150197884e-03,3.626935477883536096e-03,4.246489170949332807e-03,2.081514616161270897e-03,2.483342223494211347e-03,8.796263051568862373e-03,9.770927719304146192e-03,3.051051584015049799e-03,5.439766986572075295e-03,7.686043644725078922e-03,1.532380481688573430e-03,2.224591868292913419e-03,4.925403739544933178e-03,2.862430867889480344e-03,7.481359449148210737e-03,8.679498049383721839e-03,6.300286050238496950e-03,2.040270595881707970e-03,6.310204086862213416e-03,4.699420299673463287e-03,1.992425146052168115e-03,1.595715126779947372e-03,5.202543534364314527e-03,7.464993579554138683e-03,5.961254409119935010e-03,1.475365693224972455e-04,2.375544594617895336e-04,2.516118150156617522e-03,7.875206101788824811e-03
4.927364127120851221e-03,2.594799808667630318e-03,3.881529993368236942e-03,7.492643383573392886e-03,4.186902795538723597e-03,7.499775474369895986e-04,7.098547627483010186e-03,8.641435011870646655e-04,4.664595721997317514e-03,9.445085264113839071e-03,6.781004862363619948e-03,2.645979509595663902e-06,4.633089420390276367e-03,3.286995416365952154e-03,3.788894183071876785e-03,8.185147618510125317e-03,3.626931865633461517e-03,9.266289930477133313e-03,4.515656496051847872e-03,5.319603926488163104e-03,7.975892831014172457e-03,2.807857416385697163e-03,3.162813148856913228e-04,2.412348095316241368e-03,1.556989806111858197e-03,2.916719266365950039e-03,5.124629365018517485e-03,4.218315547482697457e-03,6.441480014535773922e-03,1.630621940792896778e-03,3.555550076679197917e-03,4.045165909427247790e-03,1.234705120424861493e-03,3.185920608356472908e-03,3.247847192597789166e-03,2.907049413904727424e-03,6.307363426387598698e-03,9.539250885214679051e-05,3.145360442440839864e-03,7.147379470664337077e-03
3.696448615300851467e-04,4.711916040979369116e-04,9.324980991536701777e-03,2.020205791646590907e-03,1.832110084831179916e-03,8.056106533879161744e-03,1.158318926709607250e-03,9.442786147337910857e-03,6.180113591201978965e-03,9.781685330347435203e-03,2.337326081572137313e-03,5.547374370349870444e-03,5.127855978552812305e-03,2.794242863652252203e-04,7.748053678799738178e-04,6.516021594663049150e-03,4.595040650756289022e-03,5.937208227606560577e-03,8.910043342433414393e-03,6.264465701796892612e-03,9.604154131153598561e-03,6.953638473767227539e-03,3.877582816609097694e-03,9.849155568986934020e-03,2.817857669272870631e-03,8.446986349021738671e-03,2.777190732212069316e-03,1.958761484502419357e-03,7.257274311332343776e-03,6.322307227947973098e-03,5.328057723892831938e-04,5.734805649487679721e-03,5.941417010031480907e-03,1.627187923037303266e-03,9.396516861400439416e-03,6.621439021406259375e-03,1.812970416287251751e-04,3.004024342760980293e-03,1.229888301050913093e-03,2.117086936469411360e-03
9.194079386867570064e-03,8.125830671867406013e-03,9.174818566784566712e-03,9.435815314790395314e-03,4.886631719944781529e-03,5.060302384633539458e-03,8.021325455874752167e-03,1.636974797265012931e-03,3.806806482422808659e-04,7.321150575167734847e-03,5.504713079022008175e-03,5.782927737870364841e-03,1.284234044791203715e-03,4.504342837361533132e-03,4.995910325427801134e-03,6.105191645016407737e-03,5.346290809019145149e-03,7.848433968456148754e-03,9.463898337873777669e-03,6.467616411661073102e-03,5.555328438835094133e-03,8.152003654233954885e-03,8.856629325837061736e-04,8.505269537150939377e-03,7.851388141948632479e-03,7.521864652864010750e-03,9.209748267987132725e-03,3.801466216602057344e-03,3.235039137481030350e-03,2.833108746517541774e-03,5.831893191823198271e-03,5.858621265875005660e-03,4.095758099316986617e-03,4.003772222837012791e-03,8.901362926181224933e-03,7.095745897090072890e-03,4.221711649511983647e-03,7.685720563925952861e-03,3.541484299520539572e-03,8.418779074147128907e-03
7.867378352211850734e-05,2.988194399650361422e-03,9.826945862239425816e-03,7.118757235031098612e-03,4.161569638601190536e-03,8.264917410590636240e-03,6.770595890871509287e-03,4.686747162690202244e-03,8.163820894167532136e-03,3.058820205185428399e-03,8.426907976951940327e-03,6.921990177697852353e-03,5.583693914382813206e-03,5.044845066428483432e-03,6.178432245485487818e-04,4.932917874390214952e-03,4.106291935655708922e-03,6.868804566674912779e-03,5.464048531510843146e-03,1.341168074280181186e-03,3.362214921393101661e-03,9.794988712973240474e-03,2.731412117916009867e-04,6.101775928888997225e-03,2.600405755477879118e-03,2.016090054259414999e-03,2.103456678296280330e-03,9.458322844262855716e-03,8.736726498509648706e-03,1.912110352569385051e-04,7.293518105535856666e-03,1.387288539808406772e-04,2.589723076484265040e-03,3.473443110258309530e-03,5.897864123770679527e-03,3.687261585879888712e-03,4.991585280722218680e-03,2.505097306671276881e-03,6.044610759981500214e-03,3.776589986467261510e-03
9.037971692254441816e-03,8.013102888478836755e-03,6.243396543414249378e-03,3.755168253938263780e-03,6.370576885378464310e-03,1.118054804196819650e-03,8.661322766338587151e-03,2.767246692142306692e-03,1.032187042464078859e-03,1.191528079335912914e-03,1.400868643315681316e-03,2.287898663377982769e-03,1.680843884322655909e-03,6.766495508677080467e-03,5.792216772078116922e-03,8.181275491260870530e-03,9.593924158258361479e-03,2.434578191961489415e-04,2.696851134861321980e-04,6.586649322671262949e-03,2.054667566927936709e-04,6.514954663117705595e-03,8.834753077066088631e-03,6.908037260186232487e-03,1.798571634808928624e-03,1.835193703739687121e-03,4.722770477127638013e-03,3.128762982784951720e-03,2.757788933121864232e-03,9.049069756241400961e-03,6.756075443086644039e-03,5.287420390713598768e-03,8.346611325933558229e-03,2.859633156235411641e-03,6.242806093322508625e-03,1.084454139415923571e-03,3.864291668601592660e-03,3.350889404600135638e-03,3.548690599860910688e-03,8.872221000651298040e-03
8.090540535142822648e-03,3.044288974731933651e-03,4.334747679511664724e-03,8.799492652548758856e-03,3.042247469566612249e-03,6.695211483478546652e-03,6.888355741006841476e-03,8.551869977435410525e-03,6.049843105960068038e-03,1.898160240469069001e-03,3.478038933035816280e-03,6.448550462306637358e-03,9.701157944224034213e-03,8.211767053621605444e-03,1.512725894548350245e-03,3.659972006327264285e-03,9.647385677490169509e-03,9.476849336264405940e-03,5.586658378482441990e-03,6.360822152749344774e-03,7.540448542680929650e-03,5.989716078475151688e-03,8.699862817222745251e-03,2.527084432396242710e-05,8.942834969970739345e-03,6.571854795224375302e-03,7.715661795665943248e-03,9.257436683916974883e-04,7.563741002127788091e-04,1.065404881069028547e-03,3.468211010212116432e-03,8.774151521623346078e-03,5.119181417652804260e-03,3.466959928632793418e-03,6.892118064553845805e-03,1.457258866540411812e-03,8.541335991343804515e-03,4.430423171096549428e-03,1.576406949821015273e-03,2.931815819568962551e-03
2.781032113862045348e-03,1.972630776715578096e-03,3.622713138875936854e-03,8.527109639066665202e-04,7.833319748801016030e-03,6.925864949317968311e-03,1.209351962797017245e-03,6.796332702033340729e-03,6.952803797953344481e-04,1.119926898760790221e-03,3.302688241536622105e-03,2.665681374235202763e-03,9.321314198003678372e-03,6.322532831198149003e-03,3.408724932505636639e-03,4.703219156646004998e-03,5.258464655354443476e-03,4.276634658855413447e-03,9.485305454720581800e-03,9.096298315098186316e-03,7.504304666358659059e-03,4.131651196959585000e-03,7.503459267993475151e-03,4.225380599080177761e-03,4.280341915093474094e-03,5.879699144273734836e-03,6.331234844492828568e-05,3.160953615936028509e-03,7.052959514574209769e-03,3.201993270995352660e-03,3.496149620784876240e-03,8.540069779727269689e-03,8.037809014650098768e-03,1.445671877970696731e-03,9.742308960324895864e-03,7.320903944086113238e-03,8.303747108678217678e-03,6.946412201059038241e-03,8.775879491567660159e-03,5.009861134033537743e-03
5.329168619826135309e-03,5.837738553818245038e-03,2.049018548997656470e-03,6.334587885733055507e-03,9.817902954847086694e-03,8.502034643509299994e-03,3.384344911273934418e-03,4.101088626833238222e-04,1.309636750277746271e-03,2.145213025856067702e-03,9.617920653928090785e-03,9.834301665478280274e-03,5.165622697939135227e-03,6.582579112540236539e-03,7.560033230458522782e-03,6.565907200203005382e-03,4.599805399147888565e-03,3.504753818201662447e-03,2.800069519595759296e-03,8.092829996083796343e-03,1.035517569287577270e-03,9.325514202757134241e-04,3.099585681567145357e-03,6.951395304721378308e-03,6.991590277174028305e-03,7.814829434676451650e-03,4.264089806249124308e-03,7.660016238937947947e-03,4.999212269358205285e-03,9.916195280692678346e-03,4.975849563182466228e-04,4.035722104036187051e-03,7.992322528842868423e-03,1.720180044818531238e-03,6.087969963680293917e-03,3.673108069887112172e-03,5.472107863388931889e-03,1.842518450762054060e-04,6.605725249788277527e-03,4.946065089557274280e-03
